x,y
3.033157623856779,-0.2895745725439391
2.8572069845539265,-0.24701583698081203
2.806544633633558,-0.24781164105428755
2.7123710179449705,-0.24257374173900811
2.6182483712691065,-0.24046546115334141
2.4356250418487364,-0.21935386434614815
2.275274329325136,-0.19125659851897853
2.1396530529921773,-0.17020661701626733
2.014816656991631,-0.15249078202352848
1.881523255551141,-0.12940444417620883
1.75329803763654,-0.1144009067002951
1.6180783372788425,-0.10942424075557246
1.482937532047707,-0.11586954256782862
1.3615918586299505,-0.12715113149071786
1.25130164253267,-0.14216127872009776
1.1326299091603966,-0.14691182557267982
1.0055264230678496,-0.1475402833866869
0.8547266920334012,-0.13920562709576553
0.7115981907121034,-0.12601940032053424
0.6738425590899658,-0.14431598544879737
0.6150149360705293,-0.14875354683676384
0.5565067162346777,-0.1439759622667546
0.46981718651836263,-0.1322396895143037
0.39501431726043185,-0.12373063057771333
0.33007529599319635,-0.11782343358619894
0.2753646956333027,-0.11155821497901369
0.2317448372771212,-0.10749245388090076
0.1984607661908118,-0.10514233942951172
0.1727631492295709,-0.10474595545686831
0.15471642050893414,-0.10266695399119288
0.14108026203841628,-0.09717471429485779
0.13128336172745925,-0.09172029899116967
0.12663723208509428,-0.0880408262573535
0.1275143188472467,-0.0840659181043894
0.1326330305517011,-0.08063702225424321
0.14061020671764798,-0.07772991777998582
0.15061810143536264,-0.07572317864328988
0.16175596491840127,-0.07406081402471436
0.1741671013534802,-0.07221517120400436
0.18801789858531265,-0.0716975623824979
0.20400326835543256,-0.07447471173102038
0.2263897666072109,-0.08038821205699419
0.2554394892010869,-0.08929288763916557
0.2879161490468424,-0.09923843975896689
0.3215872177403887,-0.10911562346993212
0.3548795110955958,-0.1181703121774846
0.3906527870872744,-0.12825027602946973
0.4304108337704307,-0.1424933235308702
0.47223982794904285,-0.1621017852153714
0.5533555707801157,-0.21711553852861873
0.6106115847124618,-0.2711905653882127
0.6467542780830922,-0.3187301371620998
0.6663429882200912,-0.3682659538625401
0.6705102730798936,-0.4162302311787908
0.6542784262922673,-0.48263708816349943
0.6392547592144787,-0.5359853148702404
0.5973429722659322,-0.6026920293023483
0.5471262742017176,-0.6621363899242179
0.49309207679673084,-0.7170743061965662
0.43039856648239916,-0.7747296928551483
0.39696916164809765,-0.8190798718660472
0.3420897130191362,-0.8534424834139639
0.27985727560772145,-0.896151008683922
0.15940123633944714,-0.9371329428421407
0.05921165624783929,-0.9637244495162567
-0.02626439548145261,-0.984235852618919
-0.08064291100871224,-1.0081775037454663
-0.14111293689080875,-1.0208257065439486
-0.23239049990870178,-1.0178181805146282
-0.32589172068215744,-0.9908535631721416
-0.40136837486799826,-0.9553039365997954
-0.46512317104260753,-0.9169676643562299
-0.5292152590998168,-0.8735423194890157
-0.5847323046155012,-0.8595584737973815
-0.6366656875157918,-0.8226357446094361
-0.691646637352344,-0.7818618978487513
-0.7537986069363014,-0.6934792971630326
-0.8044785284552303,-0.6226946630931601
-0.8475691277362929,-0.5653844167655716
-0.8909018045327798,-0.5142772461848835
-0.93155990588908,-0.4816197733942249
-0.9626991249085634,-0.43835506841111926
-0.9992394236995088,-0.3735005449888587
-1.0233965889906869,-0.29044539222386645
-1.0386960108281607,-0.22776444236988705
-1.07208992672117,-0.19296706246041154
-1.1072539787746472,-0.1558482462802967
-1.1411941332601252,-0.12048221293356882
-1.1725985622437085,-0.07339406202122678
-1.2132596946613816,-0.03845179882640359
-1.1752234046256587,0.046656413413612235
-1.1449246804514168,0.11583735310446079
-1.1738711760104716,0.15734747105606617
-1.2028176715695265,0.19885758900767156
-1.2317641671285813,0.24036770695927695
-1.1167814104574774,0.396215161136643
-0.9005030184837756,0.5503038208742442
-0.7793696824531587,0.6369770067094989
-0.6879648739874232,0.6997494592223057
-0.644011554650805,0.7522998785330689
-0.5721993472525078,0.7878436801390315
-0.5119920796257063,0.8316886591022222
-0.4072536132012923,0.8551291928917156
-0.31890578772892947,0.8747092671157783
-0.24501046822707384,0.8906865073102594
-0.17214279862248463,0.9101017477973263
-0.1196362082200459,0.9354634426766616
-0.057976252421107904,0.9483859768062688
0.012171798844852588,0.9694215376507227
0.1124234209850926,0.957041873070827
0.19753968071599026,0.9423124619861695
0.27051307256593216,0.9269588833701689
0.33042008844499304,0.9362196117228727
0.39318721745005164,0.9403702834421752
0.46092656726556125,0.9280892897509575
0.5301618157915043,0.9087618255842262
0.6283076999406453,0.856267120659344
0.7049428357280235,0.8148386903319007
0.7745004603087465,0.7737451104557019
0.8407071204258548,0.7334918092764938
0.8916563974133679,0.7184863006303923
0.9409721596367362,0.6838801056401136
1.0012595682099206,0.6513984530216536
1.0476156760868809,0.5847780101652733
1.0838829203202176,0.5307348896089629
1.10990678152106,0.4832964099900701
1.1506586975061204,0.453937738907156
1.1883391472447962,0.4219987156824473
1.2173640647844741,0.3759016514569354
1.2539362082949426,0.3155421676061954
1.2720394139160016,0.21857166047836468
1.2907601421266033,0.1411673865144878
1.311711920796578,0.08460006108887216
1.3368932072144848,0.034974957053965174
1.368343047559411,-0.0041450308719894234
1.398481876449193,-0.04341354757330096
1.4290073983951272,-0.07987123794727083
1.4537874568550846,-0.10726322654332979
1.4734341137614053,-0.1269588837571884
1.4885482265820011,-0.14012922630338073
1.5003807894809933,-0.1479563474333623
1.5085005834809908,-0.1523509369653653
1.5147249509031162,-0.15425274531837316
1.518714142479322,-0.1506916391736951
1.5224064161395443,-0.13686746059023974
1.507195478426352,-0.07369296370259051
1.5086772126479608,-0.0058170909615130745
1.5215677909668086,0.05775072095537625
1.5324522398312737,0.11665468317382438
1.5336268043262782,0.1710326433275883
1.5339576602650111,0.22945940576626925
1.5360567333547142,0.3008699763003256
1.5488803358879242,0.36334792343785954
1.5469638475813545,0.44422257246451224
1.5453511463510774,0.5178204214338649
1.5436049366493385,0.5770607224335639
1.548945892245331,0.621184636856322
1.5566789196823942,0.6689482033838163
1.5514400979579055,0.7374637404908221
1.524414702304423,0.8230693099513765
1.487201892560811,0.9001733499764837
1.4613568368055534,0.9566146140670323
1.4431772592173726,0.9910481045684676
1.4289197594300187,1.0146942539659873
1.4199184285736004,1.038269103666967
1.405664276471263,1.0858513192129962
1.3724732111714526,1.105593443202125
1.3284550455537631,1.1219233012179604
1.2641781326559038,1.1354931631716723
1.1934412457172947,1.1418520114295905
1.1270796704449944,1.1423836917500598
1.0538362500673837,1.1404861737580827
0.9790373341917341,1.1392647421572473
0.9029952466454441,1.146192122766886
0.8251890900266899,1.1633047460979744
0.6966573741121713,1.1732312821207167
0.5955313203149365,1.1842513387806461
0.5071744015279288,1.195563507086012
0.44805763283714983,1.2072463178794912
0.38168930151943903,1.217765835734274
0.30460393812536496,1.2172901401890954
0.23565628225532764,1.227251833388631
0.16937182176443183,1.2303259943950742
0.11543622338014778,1.228261028536426
0.06246272508090731,1.233251488090696
0.014044479709597487,1.232360929975996
-0.032184286741935623,1.2207815137808458
-0.0674489528206269,1.2102003717414258
-0.09374922539185228,1.1989281657687079
-0.11237473114950738,1.1907552476478676
-0.12468313125666411,1.1832157748300403
-0.13182192085855632,1.1772124281694736
-0.13482716227199856,1.1718861899834023
-0.13453838951394564,1.1677107974475849
-0.13253420017615114,1.163680927068448
-0.12766502339562041,1.1605698262827024
-0.12300859073792983,1.1581732177410162
-0.11621346045931379,1.1557551715579202
-0.1088214229425225,1.1538861755304926
-0.1018144562674795,1.1519879782022913
-0.09521973312042216,1.1505798700847811
-0.08689046126664976,1.1494563488057095
-0.07874311306793938,1.1487826886282715
-0.07305500449837526,1.148227161043378
-0.0660094849112728,1.1479659697077116
-0.05993991587894416,1.1476301322651457
-0.0536305707119759,1.1464632578377736
-0.04921429204167109,1.1462650831762822
-0.04679277559316261,1.146545909561002
-0.05195771966545287,1.1513907305580473
-0.061817555207688966,1.161706128822322
-0.08833820709171575,1.1831762560294756
-0.12220111997806116,1.1840183879210704
-0.15671814800596667,1.1720474490533745
-0.1955933959879905,1.1537582673101734
-0.24448791844010656,1.130000661165849
-0.28005525786825797,1.1115392239482924
-0.3269920633460528,1.082254044820185
-0.41889898556525407,1.0329154083380905
-0.49850252027300684,0.9807783124848998
-0.5629829714211555,0.9297066416405799
-0.6180921844659335,0.8809968758214678
-0.6754885100469806,0.8341926423099572
-0.7139823658222684,0.803415516499699
-0.7527602466754761,0.7545351478369168
-0.8031320097183074,0.7037821489202581
-0.8578377875638392,0.6264215280315941
-0.8996012423553935,0.5584685430043566
-0.9345428164876407,0.49554391019384386
-0.9715574581917734,0.45416613303377906
-1.0051147819612456,0.407960893312846
-1.0309200542120083,0.3525268388820377
-1.047522397880087,0.2974397762699233
-1.0682342916645104,0.24710803058976877
-1.0895930933571651,0.20297441489755716
-1.1048739865179666,0.16624826162905795
-1.114005854748156,0.13487481608585694
-1.1195135356245192,0.10759813535131538
-1.1234224117994962,0.08624247752273591
-1.1215268339541475,0.065373838791173
-1.120114137644613,0.048203594337686506
-1.1170118541480685,0.03752868291004458
-1.1132957785333304,0.03081709622934486
-1.1088066729065595,0.027267207845728513
-1.1034736879282245,0.027702733647358504
-1.0976891335280066,0.02987008474876521
-1.091770715007403,0.03336706235570085
-1.0861911621325588,0.03789972630876927
-1.0804317485817694,0.04233120821836452
-1.0743711100316513,0.04799467458260223
-1.0691906906940263,0.05391300349048421
-1.063723487496819,0.059831501172420254
-1.0593301621689035,0.06503721910011998
-1.054912027662581,0.07013551649184958
-1.0517673158479994,0.07449623538078058
-1.0486396424616362,0.07873558980666621
-1.0454584515112741,0.08280382459787314
-1.0426653595568014,0.08667431774151343
-1.0403283884378758,0.08960954208670593
-1.0386389456626985,0.09250934319991481
-1.0368622335472353,0.09304870649699178
-1.0358383906241109,0.09021451999250568
-1.0409965368855605,0.061211616063846466
-1.0527813584457864,0.038380231303217514
-1.0699772563294105,0.022461062100777737
-1.0921064105191443,0.0010512801125529755
-1.1072867305208598,-0.020995876733022917
-1.1220023922894977,-0.03972749268664499
-1.1331817524777312,-0.05802194644197278
-1.135624724679949,-0.09608149086122975
-1.1346573717604809,-0.1390514677429922
-1.1187415905177707,-0.1949615473589771
-1.1099622719743345,-0.26018614952443947
-1.0766318598419906,-0.37479020697199966
-1.0419824534624633,-0.46273639194267424
-1.0084236003925504,-0.5304518465878184
-0.9752219168828669,-0.5960655462748902
-0.9549269342164671,-0.638262297167154
-0.9218511563523565,-0.6806004686303474
-0.8893789725989224,-0.7360877497255133
-0.8579097309350135,-0.7934347016618317
-0.827125445540761,-0.847751168499957
-0.7946349093514327,-0.9001550164167199
-0.7625968327013717,-0.9511805421305035
-0.715978988743758,-0.9991452045037534
-0.6677446981323696,-1.038283961471638
-0.6207092540185248,-1.07760511452993
-0.5474520619191217,-1.1000220220285026
-0.5055713629262336,-1.127676821378302
-0.4682378950326686,-1.147808260655021
-0.42300752031375244,-1.1443339164814614
-0.3892863649840234,-1.158560621159957
-0.3565234002102413,-1.1679599834332577
-0.3226626407945525,-1.1710288687918793
-0.27389923365373164,-1.1626943805475556
-0.24601730082909307,-1.1569109382716112
-0.22533786713998022,-1.150274150092073
-0.2106513830951871,-1.143520213305959
-0.20106905491383575,-1.1345342268972771
-0.19371065543341726,-1.1287698695874577
-0.189291239126591,-1.1216693655093242
-0.18715011966395717,-1.1127214578475646
-0.18696922271420688,-1.1042104827591497
-0.18787003159824794,-1.0984155488538292
-0.19056793813947503,-1.091066353100798
-0.1942351923103295,-1.0847747981972602
-0.19797525967371848,-1.0809705735494126
-0.2022204447675771,-1.0771807844666874
-0.20669546867775454,-1.073550397935789
-0.2097579674994272,-1.0717063728025298
-0.2138934713500771,-1.068256421839683
-0.21492514866451995,-1.0659065192014645
-0.21250276189331713,-1.0629264879878701
-0.20387962111542907,-1.0628510396497661
-0.19270004331899326,-1.0709943560583481
-0.1765276500381032,-1.0838126054044408
-0.15414844729450924,-1.0958161856928372
-0.11387159416416687,-1.1111970416205799
-0.07613296145986234,-1.1166317407721333
-0.03945726750660295,-1.1157294890608505
-0.010216260033253679,-1.1177942016079538
0.024852820683510298,-1.1161535154894726
0.0696533312074067,-1.0986832461846567
0.12495194359312242,-1.0923745458885856
0.22519867337101923,-1.0789796818313313
0.30618143531930525,-1.0590305260898385
0.37007485459291,-1.037374761260987
0.4315728044001334,-1.016639018543345
0.47189293997489956,-1.0018643521375727
0.5129929005555413,-0.978397865558283
0.5682995590771523,-0.9518348422595005
0.6272085640183281,-0.9245605854201058
0.6945483409414114,-0.8711640393152037
0.7481043654420448,-0.8213578695635491
0.795555643046705,-0.7914913351189222
0.8386433588216237,-0.7578804325195587
0.8780119005833908,-0.7078233444038708
0.9297608493349249,-0.652747504622772
0.986188094739023,-0.5597867938278237
1.0291745601669593,-0.48584222994371123
1.0580058212022376,-0.4294133250687082
1.0834789818570971,-0.3791168348781861
1.1090546596211255,-0.33755937780338163
1.139006388215348,-0.30916372557812904
1.1675852586557602,-0.2773952088602122
1.1878503190129202,-0.2431123519156513
1.2016575494248107,-0.2108021979298051
1.2109951439997881,-0.1833616367738181
1.2167224468989406,-0.164509773598934
1.2199682070974227,-0.15176785697302012
1.2215244560334975,-0.14416878467789224
1.2189525782230848,-0.14032701652898746
1.2151461338326583,-0.13905744208302973
1.2102571139220046,-0.13971779001212659
1.205895446553428,-0.14140611512639362
1.2007072048726621,-0.14432019588045675
1.1951328335487557,-0.14814732216583512
1.1896369764002255,-0.1518734306444896
1.1838912553296808,-0.1561043618942966
1.1785570055931522,-0.16075532348571092
1.1732460685791621,-0.16556991811849597
1.167486637511169,-0.17029169468400335
1.162636972510782,-0.17509867992221131
1.1571258049620328,-0.1794876821179933
1.1526056819451411,-0.18312874558583175
1.1528741999336325,-0.18653146703562512
1.157440010118573,-0.19049040930745914
1.2211081372488903,-0.19701957486432103
1.2721113069329004,-0.20360269236466583
1.3142501116371843,-0.20380220325780335
1.3498399890326869,-0.20157189375827814
1.3806592006641598,-0.19827155009039676
1.4163211064504555,-0.1936894676383341
1.4561729690754197,-0.19011086044946596
1.4612870075201427,-0.19349805785640634
1.4854593153363065,-0.19639044640124997
1.5117272343275145,-0.20012846806833615
1.5319267135934618,-0.20332567771622775
1.548673619709891,-0.2073695187625453
1.5618288555703392,-0.21088402646170726
1.57164976992395,-0.21386928750712497
1.5797678749732191,-0.21655446194370975
1.5846034041129684,-0.21871703726123617
1.5874968678895287,-0.22054046938145783
1.5888446333529203,-0.2220718416066193
1.5888467811594766,-0.22218687702257706
1.588288260651879,-0.2222873090205928
1.586946737977558,-0.22344487124131193
1.5850956557048783,-0.22441256518293481
1.5824378592063346,-0.22512667192502497
1.5800936031139847,-0.22574144245332145
1.577695559057917,-0.22624983967008983
1.5752164221566292,-0.22663527294455366
1.5714132239649377,-0.22676058449241218
1.569106744622164,-0.22701520377814233
1.5661857517866864,-0.22710230144390472
1.563770856251237,-0.2271699143071981
1.5613344911109723,-0.22719102864637958
1.5597047085068274,-0.22727809385246467
